body_type,color,fuel_type,model_date_begin,name,series,number_of_doors,production_date,vehicle_transmission,engine_displacement,engine_power,mileage,gear_type,steering_wheel,owners,technical_passport,car_age,mileage_per_year,exp_year,high-beam-assist,front-seats-heat-vent,bluetooth,laser-lights,light-sensor,adaptive-light,apple-carplay,electro-trunk,third-row-seats,keyless-entry,activ-suspension,multizone-climate-control,body-kit,projection-display,start-stop-function,start-button,paint-metallic,wheel-heat,passenger-seat-electric,rain-sensor,navigation,voice-recognition,multi-wheel,airbag-curtain,glonass,auto-mirrors,usb,power-latching-doors,led-lights,auto-park,bas,isofix,tyre-pressure,air-suspension,decorative-interior-lighting,360-camera,wireless-charger,electronic-gage-panel,model_age,covid,price,dataset,luxury_tax,car_tax,equipments_count
coupe,grey,gasoline,2007,135i,1ER,2,2008,MT,3000,306,6,rear,left,3,original,5,2.0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,13,1,1819999,train,1.0,40392,12
hatchback,grey,gasoline,2004,120i,1ER,5,2005,AT,2000,150,8,rear,left,3,original,5,2.0,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,304850,train,1.0,3600,8
hatchback,white,gasoline,2007,116i,1ER,3,2011,AT,1600,115,6,rear,left,3,duplicate,4,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1,436800,train,1.0,2300,1
hatchback,black,gasoline,2007,116i,1ER,5,2008,AT,1600,122,7,rear,left,3,original,5,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,450450,train,1.0,2440,0
coupe,silver,diesel,2007,120d,1ER,2,2008,AT,2000,177,7,rear,left,3,duplicate,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,828100,train,1.0,7611,3
hatchback,white,gasoline,2007,116i,1ER,5,2011,AT,1600,115,5,rear,left,3,duplicate,4,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,427700,train,1.0,2300,0
hatchback,mid_blue,gasoline,2011,116i,1ER,5,2012,AT,1600,136,6,rear,left,1,original,4,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,1,523250,train,1.0,3264,7
hatchback,black,gasoline,2007,120i,1ER,5,2007,AT,2000,156,6,rear,left,3,original,5,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,500500,train,1.0,6552,0
hatchback,black,gasoline,2007,120i,1ER,3,2007,AT,2000,156,7,rear,left,3,original,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,318500,train,1.0,6552,0
hatchback,black,gasoline,2007,116i,1ER,5,2008,AT,1600,115,11,rear,left,3,original,5,3.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,1,286650,train,1.0,2300,4
hatchback,black,gasoline,2011,116i,1ER,3,2012,AT,1600,136,4,rear,left,3,duplicate,4,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,650650,train,1.0,3264,0
hatchback,white,gasoline,2011,118i,1ER,3,2013,AT,1600,170,6,rear,left,3,original,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,691600,train,1.0,7140,0
hatchback,white,gasoline,2011,116i,1ER,3,2012,AT,1600,136,5,rear,left,3,original,4,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,500500,train,1.0,3264,0
hatchback,white,gasoline,2007,116i,1ER,5,2010,AT,1600,115,5,rear,left,2,original,5,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,473200,train,1.0,2300,0
hatchback,black,gasoline,2015,118i,1ER,5,2017,AT,1500,136,2,rear,left,2,original,2,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1025570,train,1.0,3264,0
hatchback,mid_blue,diesel,2011,120d,1ER,5,2013,AT,2000,184,10,rear,left,2,original,4,4.0,13,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,1,819000,train,1.0,7912,11
hatchback,white,gasoline,2007,116i,1ER,3,2010,AT,1600,115,8,rear,left,2,original,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,409500,train,1.0,2300,0
hatchback,red,gasoline,2007,116i,1ER,3,2011,AT,1600,115,7,rear,left,3,original,4,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,1,332150,train,1.0,2300,4
hatchback,black,gasoline,2004,130i,1ER,5,2005,MT,3000,265,2,rear,left,2,original,5,1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,731640,train,1.0,34980,3
hatchback,white,gasoline,2007,116i,1ER,3,2011,AT,1600,115,5,rear,left,2,original,4,2.0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,13,1,391300,train,1.0,2300,10
hatchback,mid_blue,gasoline,2007,118i,1ER,3,2007,AT,2000,136,7,rear,left,3,original,5,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,363090,train,1.0,3264,0
coupe,black,gasoline,2007,125i,1ER,2,2008,AT,3000,218,10,rear,left,3,original,5,3.0,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,1,536900,train,1.0,12644,8
hatchback,mid_blue,gasoline,2015,118i,1ER,5,2015,AT,1500,136,4,rear,left,2,original,3,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,793702,train,1.0,3264,0
hatchback,black,gasoline,2007,116i,1ER,5,2008,AT,1600,122,9,rear,left,3,original,5,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,354900,train,1.0,2440,0
hatchback,white,gasoline,2007,116i,1ER,5,2010,AT,1600,115,9,rear,left,3,original,5,3.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,345800,train,1.0,2300,0
coupe,white,diesel,2007,120d,1ER,2,2010,AT,2000,177,6,rear,left,3,original,5,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,718900,train,1.0,7611,0
hatchback,black,gasoline,2007,116i,1ER,5,2011,AT,1600,115,4,rear,left,3,original,4,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,400400,train,1.0,2300,0
hatchback,white,gasoline,2011,116i,1ER,5,2013,AT,1600,136,5,rear,left,3,original,4,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,573300,train,1.0,3264,0
hatchback,mid_blue,gasoline,2004,130i,1ER,5,2006,AT,3000,265,6,rear,left,3,original,5,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,1,562380,train,1.0,34980,5
hatchback,red,gasoline,2007,118i,1ER,5,2007,AT,2000,136,8,rear,left,3,original,5,2.0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,343070,train,1.0,3264,5
hatchback,black,gasoline,2007,116i,1ER,5,2011,AT,1600,115,6,rear,left,1,original,4,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,364000,train,1.0,2300,0
hatchback,white,gasoline,2011,116i,1ER,5,2013,AT,1600,136,4,rear,left,3,original,4,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,1,696150,train,1.0,3264,7
hatchback,white,gasoline,2011,116i,1ER,5,2013,AT,1600,136,6,rear,left,3,original,4,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,637000,train,1.0,3264,0
hatchback,black,gasoline,2004,120i,1ER,5,2007,AT,2000,150,7,rear,left,3,duplicate,5,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,350350,train,1.0,3600,0
hatchback,black,gasoline,2007,116i,1ER,5,2010,AT,1600,115,7,rear,left,3,original,5,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,391300,train,1.0,2300,0
hatchback,white,gasoline,2015,118i,1ER,5,2016,AT,1600,136,3,rear,left,2,original,3,2.0,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,5,1,1025570,train,1.0,3264,13
hatchback,black,gasoline,2007,116i,1ER,5,2009,AT,1600,115,6,rear,left,3,duplicate,5,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,345800,train,1.0,2300,0
hatchback,white,gasoline,2007,116i,1ER,5,2009,AT,1600,115,8,rear,left,3,duplicate,5,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,318500,train,1.0,2300,0
hatchback,white,gasoline,2007,116i,1ER,3,2010,AT,1600,115,9,rear,left,3,original,5,3.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,318500,train,1.0,2300,0
hatchback,black,gasoline,2011,116i,1ER,5,2012,AT,1600,136,7,rear,left,3,duplicate,4,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,1,526890,train,1.0,3264,7
hatchback,black,gasoline,2011,116i,1ER,5,2013,AT,1600,136,2,rear,left,2,original,4,1.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9,1,755300,train,1.0,3264,10
hatchback,grey,gasoline,2007,130i,1ER,3,2008,AT,3000,265,8,rear,left,3,original,5,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,500500,train,1.0,34980,0
coupe,red,diesel,2007,120d,1ER,2,2008,AT,2000,177,9,rear,left,3,duplicate,5,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,509600,train,1.0,7611,0
hatchback,white,gasoline,2007,116i,1ER,5,2008,AT,1600,115,6,rear,left,3,original,5,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,455000,train,1.0,2300,0
coupe,black,diesel,2007,120d,1ER,2,2008,AT,2000,177,7,rear,left,3,original,5,2.0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,864500,train,1.0,7611,7
coupe,white,gasoline,2011,135i,1ER,2,2011,AMT,3000,306,4,rear,left,3,original,4,2.0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,9,1,991900,train,1.0,40392,12
hatchback,black,gasoline,2007,116i,1ER,3,2010,AT,1600,115,7,rear,left,3,duplicate,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,359450,train,1.0,2300,3
hatchback,white,gasoline,2007,118i,1ER,5,2010,AT,2000,136,7,rear,left,3,original,5,2.0,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,1,436800,train,1.0,3264,9
hatchback,black,gasoline,2007,118i,1ER,5,2011,AT,2000,136,4,rear,left,3,original,4,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,482300,train,1.0,3264,0
hatchback,white,gasoline,2011,116i,1ER,5,2013,AT,1600,136,6,rear,left,2,original,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,1,541450,train,1.0,3264,7
hatchback,grey,diesel,2011,120d,1ER,5,2013,AT,2000,184,5,rear,left,3,duplicate,4,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,841750,train,1.0,7912,0
hatchback,white,gasoline,2011,118i,1ER,5,2013,AT,1600,170,5,rear,left,2,original,4,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,1,773490,train,1.0,7140,6
hatchback,white,gasoline,2007,116i,1ER,3,2010,AT,1600,115,7,rear,left,3,original,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,318500,train,1.0,2300,0
hatchback,mid_blue,gasoline,2011,116i,1ER,5,2012,AT,1600,136,8,rear,left,2,original,4,3.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,655200,train,1.0,3264,0
hatchback,white,gasoline,2011,118i,1ER,5,2011,AT,1600,170,5,rear,left,3,original,4,2.0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,1,626080,train,1.0,7140,9
hatchback,black,gasoline,2007,116i,1ER,5,2010,AT,1600,115,4,rear,left,3,original,5,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,409500,train,1.0,2300,0
hatchback,black,gasoline,2007,116i,1ER,3,2008,AT,1600,115,7,rear,left,3,original,5,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,408590,train,1.0,2300,0
hatchback,red,gasoline,2007,116i,1ER,5,2010,AT,1600,115,6,rear,left,3,original,5,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,400400,train,1.0,2300,0
hatchback,white,gasoline,2011,116i,1ER,5,2013,AT,1600,136,7,rear,left,3,original,4,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,1,568750,train,1.0,3264,6
hatchback,orange,gasoline,2011,116i,1ER,5,2013,AT,1600,136,3,rear,left,2,original,4,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,637000,train,1.0,3264,0
hatchback,mid_blue,gasoline,2007,118i,1ER,5,2008,AT,2000,136,9,rear,left,3,original,5,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,273000,train,1.0,3264,0
hatchback,black,gasoline,2007,118i,1ER,5,2010,AT,2000,136,6,rear,left,2,original,5,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,454090,train,1.0,3264,0
hatchback,white,gasoline,2007,116i,1ER,3,2011,AT,1600,115,5,rear,left,3,original,4,2.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13,1,432250,train,1.0,2300,6
hatchback,black,gasoline,2007,116i,1ER,3,2010,AT,1600,115,7,rear,left,3,duplicate,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,364000,train,1.0,2300,0
hatchback,black,gasoline,2007,116i,1ER,5,2008,AT,1600,115,7,rear,left,3,duplicate,5,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,345800,train,1.0,2300,1
hatchback,white,gasoline,2007,116i,1ER,5,2009,AT,1600,115,8,rear,left,2,original,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,363999,train,1.0,2300,0
hatchback,white,gasoline,2007,116i,1ER,3,2010,AT,1600,115,3,rear,left,2,original,5,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,546000,train,1.0,2300,0
hatchback,white,gasoline,2007,120i,1ER,3,2007,MT,2000,156,7,rear,left,2,duplicate,5,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,350350,train,1.0,6552,0
hatchback,black,gasoline,2011,116i,1ER,5,2012,AT,1600,136,8,rear,left,1,original,4,3.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,1,532350,train,1.0,3264,7
hatchback,black,diesel,2007,120d,1ER,5,2009,AT,2000,177,5,rear,left,1,original,5,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,618800,train,1.0,7611,0
hatchback,white,gasoline,2015,120i,1ER,5,2017,AT,2000,184,1,rear,left,1,original,2,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1602564,train,1.0,7912,7
coupe,red,diesel,2007,120d,1ER,2,2008,AT,2000,177,7,rear,left,3,original,5,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,637000,train,1.0,7611,0
hatchback,black,gasoline,2007,118i,1ER,5,2010,AT,2000,136,10,rear,left,2,original,5,3.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,364000,train,1.0,3264,0
hatchback,white,diesel,2007,120d,1ER,5,2011,MT,2000,177,10,rear,left,2,original,4,3.0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,491400,train,1.0,7611,6
hatchback,white,gasoline,2011,116i,1ER,3,2013,AT,1600,136,2,rear,left,2,original,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,1,819000,train,1.0,3264,5
hatchback,white,gasoline,2011,116i,1ER,5,2013,AT,1600,136,4,rear,left,3,original,4,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,1,591500,train,1.0,3264,6
cabriolet,silver,gasoline,2007,120i,1ER,2,2008,AT,2000,156,6,rear,left,3,original,5,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,532350,train,1.0,6552,0
hatchback,black,gasoline,2011,118i,1ER,5,2011,AT,1600,170,9,rear,left,3,duplicate,4,3.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,568750,train,1.0,7140,0
hatchback,black,gasoline,2011,116i,1ER,5,2012,MT,1600,136,3,rear,left,3,duplicate,4,1.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,591500,train,1.0,3264,8
hatchback,black,gasoline,2004,118i,1ER,5,2006,MT,2000,129,10,rear,left,3,original,5,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,241150,train,1.0,3096,0
hatchback,white,gasoline,2011,116i,1ER,5,2014,AT,1600,136,3,rear,left,2,original,4,2.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,9,1,782600,train,1.0,3264,14
hatchback,red,gasoline,2007,118i,1ER,5,2007,AT,2000,136,6,rear,left,3,duplicate,5,2.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,1,381290,train,1.0,3264,6
hatchback,white,gasoline,2011,118i,1ER,5,2012,AT,1600,170,8,rear,left,2,original,4,3.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,573300,train,1.0,7140,0
hatchback,white,gasoline,2015,118i,1ER,5,2017,AT,1500,136,3,rear,left,1,original,2,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1141504,train,1.0,3264,0
hatchback,black,gasoline,2007,116i,1ER,3,2011,AT,1600,115,6,rear,left,3,original,4,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,409500,train,1.0,2300,0
hatchback,black,gasoline,2004,130i,1ER,5,2006,MT,3000,265,9,rear,left,3,duplicate,5,2.0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,536900,train,1.0,34980,7
hatchback,black,gasoline,2011,116i,1ER,5,2013,AT,1600,136,6,rear,left,3,original,4,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,541450,train,1.0,3264,0
hatchback,red,gasoline,2007,116i,1ER,3,2011,AT,1600,115,2,rear,left,2,original,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,564200,train,1.0,2300,0
hatchback,white,gasoline,2007,118i,1ER,5,2010,AT,2000,136,6,rear,left,3,original,5,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,473200,train,1.0,3264,0
hatchback,red,gasoline,2011,118i,1ER,5,2013,AT,1600,170,4,rear,left,2,original,4,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,791700,train,1.0,7140,0
hatchback,white,gasoline,2007,116i,1ER,5,2010,AT,1600,115,6,rear,left,3,duplicate,5,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,395850,train,1.0,2300,0
